sku,sentiment,text
LABAB72001,positief,Simpel Zitten heerlijk Goede antislip Lekker warm
LABAB72001,positief,"Lekker warm, niet zweterig"
LABAB72001,positief,Met warme voeten geruisloos en slipvrij door het huis lopen: gebruik van slippers mogelijk storend voor onderburen bij vooral uitdoen.
LABAB72001,positief,Heerlijk warm
LABAB72001,positief,"Goede antislip, heerlijk warm"
LABAB72001,positief,- heerlijk warm - sluit goed aan en wordt niet groter na veelvuldig gebruik
LABAB72001,positief,Gewoon goede sloffen.
LABAB72001,positief,Lekker warm en ze n prikken niet!
LABAB72001,positief,lekker warm
LABAB72001,positief,"De pasvorm is goed, ze zijn warm zonder dat je er zweetvoeten van krijgt, de antislip-zool is van stevige kwaliteit"
LABAB72001,neutraal,"Comfort, warmte"
LABAB72001,positief,"Goede antislip, zitten goed om de voet. En lekker warm"
LABAB72001,positief,Lekker warm en de antislip werkt goed.
LABAB72001,neutraal,Kwaliteit materialen
LABAB72001,positief,1. comfortabel als een warme sok.    2. de aparte zool geeft extra-isolatie op een koude vloer.   3. die zool heeft voldoende wrijving om ook op gladde oppervlakten slipvrij te lopen.   4. die zool is slijtvast.
LABAB72001,positief,Met de fikse kou afgelopen weekend heb ik lekker warme voeten kunnen houden door  de Cosy-pantoffels! je kunt ze ook compact meenemen in een tas.
LABAB72001,positief,Comfortabele pasvorm Warm Goede anti slip zool Makkelijk mee te nemen.
LABAB72001,neutraal,De warmte
LABAB72001,positief,lekker warm
LABAB72001,positief,- warm - antislip - wasbaar - houdt ook de enkel warm
LABAB72001,positief,Voeten blijven warm.
LABAB72001,neutraal,Warmte
LABAB72001,positief,lekker warm
LABAB72001,positief,Lekker warm
LABAB72001,positief,"Lekker warm, makkelijk en fijn met de antislip. Nog niet tegeng"
LABAB72001,positief,Ik heb een grind vloer en deze sloffen gaan niet snel stuk. Ik kan er een geel seizoen mee doen. En ze zijn lekker warm.
LABAB72001,positief,"Heerlijk warm, fantastische pasvorm, superzacht, dit is de beste aankoop ooit!!!!!"
LABAB72001,positief,behaaglijk door de materialen
LABAB72001,neutraal,Anti slipzool
LABAB72001,positief,Verstevigde zool en rondom extra stevig.
LABAB72001,positief,Heerlijke warme pantoffelsok met antislipzool heb deze nu al voor de tweede keer gekocht
LABAB72001,positief,"Wol, dus warm Lekker hoog en dus sluitend om enkels.  Geschikt voor smalle voet"
LABAB72001,positief,Zit heerlijk en is degelijk
LABAB72001,positief,Heerlijk warm /pasvorm erg fijn/ ik heb ze al voor de derde keer !
LABAB72001,positief,Lekker warm en goede grip door rubberprofiel
LABAB72001,positief,"het is schoeisel waar ik veel mee kan; warm om mee te lopen op m'n leistenen vloer, maar met hetzelfde gemak krul ik mezelf op de bank met die heerlijke slofsokjes aan... Ik had een aantal reviews gelezen maar herken er niet in dat die dingen snel zouden pluizen en er dan armoedig uitzien.."
LABAB72001,positief,lekker warm.
LABAB72001,positief,Lekker warm.  Makkelijk mee te nemen. Goede antislipzool.
LABAB72001,positief,Blijven goed zitten
LABAB72001,positief,Heerlijk warm!
LABAB72001,positief,"warm en slijtvast, duurzaam, gaan lang mee."
LABAB72001,positief,Heerlijk zacht
LABAB72001,neutraal,Ben fan
LABAB72001,positief,Heerlijk warm en zacht en je loopt er lekker op!
LABAB72001,positief,lopen heerlijk en zijn goed warm!
LABAB72001,positief,"Heerlijk warm, fijne anti slipzool, niet te warm, ziet er nog redelijk modieus uit. Heel comfortabel en vooral warm."
LABAB72001,positief,Houden je voeten lekker warm
LABAB72001,positief,"Heerlijk warm en goede kwaliteit, uitstekend !!!!"
LABAB72001,positief,Warm en past over elke sok
LABAB72001,positief,Lekker warm maar geen zweetvoeten
LABAB72001,positief,Heerlijk warm Goede grip door anti slip aan onderzijde
LABAB72001,positief,Lekker warm Stevig Anti slip
LABAB72001,positief,Heerlijk warm
LABAB72001,positief,"warm, goed zooltje."
LABAB72001,positief,Warm en antislip
LABAB72001,positief,Heerlijk warme sloffen/sokken met profiel dus geen last van uitglijden!
LABAB72001,positief,"Heerlijk warm, ook de enkels en onderbenen door de 90% merinowol. Lekker stroeve zool."
LABAB72001,positief,Heerlijk warm en door de speciale zool absoluut slipvast!
LABAB72001,positief,Heerlijk warme voeten.
LABAB72001,positief,"Zit lekker, is warm maar krijgt er niet (snel) zweetvoeten in. Kan ze beter zonder sokken dragen (zijn ze gek genoeg warmer dan met sokken..) Weet niet hoe snel ze slijten, daar heb ik ze nog te kort voor."
LABAB72001,positief,Warm
LABAB72001,positief,Lekker warm!
LABAB72001,positief,Heerlijke warme voeten.
LABAB72001,positief,Goede pasvorm Grip Warm genoeg
LABAB72001,positief,lekker warm
LABAB72001,positief,Lekker warm en gemakkelijk
LABAB72001,positief,comfortabel en (niet te) warm
LABAB72001,positief,Ik heb ze voor mijn moeder gekocht. Ze was er heel erg blij mee. De anti slip vind ik fijn omdat dit voorkomt dat ze uitglijdt.  Ze vind ze héérlijk zitten en zou het iedereen aanraden.
LABAB72001,positief,goeie stof stevig inelkaar
LABAB72001,positief,Comfortabel en warm
LABAB72001,positief,De pasvorm en anti-slipzool is prima
LABAB72001,positief,Ze zitten heerlijk en zijn warm en oerdegelijk!
LABAB72001,positief,Prima sok/pantoffel
LABAB72001,negatief,"Lekker warm, stroeve zool"
LABAB72001,positief,Heerlijk warm en lopen comfortabel
LABAB72001,positief,- Sterke kwaliteit - Lekker warm - Leuk ontwerp - Antislip werkt goed
LABAB72001,positief,Ze zijn lekker warm en snel aan en uit.
LABAB72001,positief,Lekker warm
LABAB72001,positief,heerlijk warm
LABAB72001,positief,Lekker warm Fijne pasvorm
LABAB72001,positief,"Lekker warm, licht gewicht, erg prettige lange boord, fijne anti-slipzool"
LABAB72001,positief,lekker warm
LABAB72001,positief,lekker warme voeten
LABAB72001,positief,Warm
LABAB72001,neutraal,Fijnste sloffen ever!
LABAB72001,positief,De sloffen zijn heerlijk warm
LABAB72001,negatief,"Heerlijk warm, fijne stroeve onderkant"
LABAB72001,positief,Heerlijke warme sloffen/sokken voor een koude avond.
LABAB72001,positief,Lekker warm en goede antislip
LABAB72001,positief,Lekker warm
LABAB72001,negatief,"Je kan er ook even mee naar buiten lopen, mits het droog is buiten."
LABAB72001,positief,"Goede kwaliteit, lekker warm en degelijk gemaakt. Fijne antislip aan de onderzijde."
LABAB72001,positief,Heerlijk warm.
LABAB72001,positief,warmte is heel goed model is mooi en stoer (man) veilig door zool heel comfortabel
LABAB72001,positief,Zijn heerlijk warm
LABAB72001,positief,Lekker warm  Geen zweet voeten Goede pasvorm Goede anti slip Zou ze zo weer kopen.
LABAB72001,positief,"Heerlijke huispantoffel. Supersterk, na 1,5 jaar intensief gebruik nog steeds prima"
LABAB72001,positief,Zitten buitengewoon aangenaam.
LABAB72001,positief,"Heerlijke pantoffelslof, warm en praktisch!"
LABAB72001,positief,Nooit geen koude voeten meer Het draag gemak ik voel me  prettig metde pantoffel
LABAB72001,positief,Lekker warm
LABAB72001,positief,"Redelijk warm voor een kouwkleum als ik. En duurzaam: ze gaan lang mee, dit is mijn tweede paar. En gaan niet vies ruiken zoals die van meru/bever...."
LABAB72001,positief,Zitten heel comfortabel
LABAB72001,neutraal,gemak
LABAB72001,positief,"heerlijk warm, fijne zool. super gewoon"
LABAB72001,positief,Warm en goede pasvorm
LABAB72001,positief,"Dit zijn een soort dikke sokken, maar dan warmer. De anti-slip werkt echt heel goed."
LABAB72001,neutraal,De kwaliteit van de wol
LABAB72001,positief,"Lekker warm, zit goed"
LABAB72001,positief,Lekkere warme voeten
LABAB72001,positief,warm
LABAB72001,positief,"Lekker warm,slijtvast"
LABAB72001,positief,Heerlijk warm
LABAB72001,positief,Goed!
LABAB72001,positief,Heerlijk warm
LABAB72001,positief,Lekker huiselijk en warm in onze kamer met  houten vloer.
LABAB72001,positief,Heerlijk warm
LABAB72001,positief,Voeten blijven heerlijk warm.
LABAB72001,positief,Lekker warm met antislip
LABAB72001,positief,lekker warm en zitten comfortabel.
LABAB72001,positief,Beste koop. Ik ben er heel blij mee
LABAB72001,positief,Heerlijk warm.
LABAB72001,positief,Zit lekker
LABAB72001,positief,Lekker warm en anti slip zool zijn prima
LABAB72001,positief,Zitten super comfortabel en goede antislip
LABAB72001,positief,Zitten lekker
LABAB72001,positief,Kwalitatief goed
LABAB72001,positief,"Ze zijn warm, niet alleen de voeten maar ook de benen."
LABAB72001,positief,Zit heerlijk en lekker warm
LABAB72001,positief,"fraai ontwerp, dragen lekker"
LABAB72001,neutraal,Comfort en isolatie
LABAB72001,positief,"warm; goede antislipzool,; zit lekker"
LABAB72001,positief,"Stevige zool en lekker warm, goede kwaliteit qua slijtage. Prima prijs kwaliteit verhouding."
LABAB72001,positief,Super lekker warm. Heb ze non stop aan thuis.
LABAB72001,neutraal,Sok en slof ineen. Zoals de vroegere bamasokkets.
LABAB72001,positief,"Lekker warm, goed profiel"
LABAB72001,positief,"De sloffen trekken makkelijk aan, ze zijn lekker warm  en er zitten uitstekende antislipzolen onder."
LABAB72001,positief,Dragen Heerlijk!
LABAB72001,neutraal,Warmte
LABAB72001,positief,Heerlijk warm
LABAB72001,positief,Heerlijke warme voeten.
LABAB72001,positief,Lekker warm  ziet er stoer uit  goede antislipzool  wasbaar
LABAB72001,positief,Noppen tegen het uitglijden Lekker warm
LABAB72001,positief,Heerlijk warme pantoffel
LABAB72001,positief,Het oude exemplaar was versleten. Ik was aan een nieuw paar toe.
LABAB72001,positief,Heerlijk warm
LABAB72001,positief,"De cosy shoe ziet er sierlijk uit. Ze houden de voeten echt goed warm. Het is prettig om er op te lopen. Alsof je op blote voeten loopt, maar dan warm."
LABAB72001,positief,Niet uitglijden ?Stevige zool gaat dus lang mee
LABAB72001,positief,Lekkere grip! Super warm. Geen klam gevoel
LABAB72001,positief,Zijn heerlijk warm en hebben goede antislipzool
LABAB72001,positief,Zeer goede antislipzool Gaat langer mee dan andere sloffen Heerlijk warm
LABAB72001,positief,Heerlijk warm
LABAB72001,positief,Heerlijk warme pantoffel.
LABAB72001,positief,Heerlijk te dragen!
LABAB72001,positief,Goede zool met veel anti-slip noppen en heerlijk warm
LABAB72001,positief,nu lekker warme voeten in huis  stroeve onderkant voorkomt uitglijden op gladde trap
LABAB72001,positief,"Heerlijk warm, goede antislip. Geen echte pantoffel/ schoen aan je voet maar iets meer dan een sok."
LABAB72001,negatief,De anti-slip zool .ideaal als je met Kleine kinderen en baby's werkt op een gladde ondergrond of s'nachts de trap af moet.
LABAB72001,positief,Lekker warm en comfortabel
LABAB72001,positief,Lekker warm
LABAB72001,positief,Lekker warme slof die bovendien veel grip heeft.
LABAB72001,positief,De sok/pantoffel zit als gegoten en door het profiel onder de zool heb je perfect grip op tegels en plavuizen.
LABAB72001,negatief,"Zit erg lekker, stroeve zool, je glijdt nooit uit."
LABAB72001,positief,Lekker warm
LABAB72001,positief,Deze sokken voldoen helemaal ! Heerlijk warm en voldoende grip op een gladde vloer.
LABAB72001,positief,Zit lekker comfortabel. Lekker warm maar niet zweterig.
LABAB72001,positief,"Deze sloffen zijn helemaal geweldig. Ze zitten lekker en door het hoge aandeel aan wol heb je heerlijk warme voeten.  Juist fijn dat ze wat hoger zijn, want dan heb je ook warme enkels. Bovendien lopen ze lekker en passen bij alles, rok, broek of joggingbroek of pyjama."
LABAB72001,positief,warm en comfortabel
LABAB72001,positief,De pasvorm en de aangename aankleding van de blote voeten en de antislip zool van de sok zorgt dat je niet uit zult glijden op gladde ondergronden.
LABAB72001,positief,Ademend  en lekker warm
LABAB72001,positief,Zit lekker aan de voet.
LABAB72001,positief,De zool vind ik geweldig
LABAB72001,positief,Ze zitten echt heel erg lekker
LABAB72001,positief,"Heerlijk warm, geen koude voeten meer, goede grip"
LABAB72001,neutraal,"degelijk,goede kwaliteit"
LABAB72001,positief,Lekker warm Blijven goed  zitten
LABAB72001,positief,"Lekker warm, zitten goed"
LABAB72001,positief,"Zitten prettig, lekker warm"
LABAB72001,positief,het is een heerlijk warme sok!
LABAB72001,positief,Heerlijk warm en zitten comfortabel
LABAB72001,positief,Lekker warm en comfortabel
LABAB72001,positief,Heerlijk warm en loopt goed
LABAB72001,positief,Heerlijk warm en zit lekker.
LABAB72001,positief,Het comfort en de warmte. Ook de antislip zool werkt erg goed.
LABAB72001,positief,Lekker warm en perfecte pasvorm.
LABAB72001,positief,Lekker warm
LABAB72001,positief,"hij zit lekker en blijft altijd aan je voet zitten, handig dus!"
LABAB72001,positief,Heerlijk warm en zitten heel goed om je voet heen.
LABAB72001,neutraal,Wol
LABAB72001,neutraal,Anti-slip zool
LABAB72001,neutraal,Behaaglijkheid.
LABAB72001,positief,Comfortabel Gebruiksgemak Geen zweetvoeten
LABAB72001,positief,"Zolen hebben erg goede grip, niet bang om uit te glijden. Sloffen zijn lekker warm."
LABAB72001,positief,"Warm, makkelijk mee te nemen"
LABAB72001,positief,warm en antislip
LABAB72001,positief,zien er cosy en warm uit
LABAB72001,positief,"De sloffen zijn lekker, licht in gewicht en goede stroeve zool wat fijn is op een gladde vloer"
LABAB72001,positief,Lekker warm
LABAB72001,positief,lekker warm en zitten lekker
LABAB72001,positief,Hij is warm en van goede kwaliteit
LABAB72001,positief,Goede kwaliteit wol en het is heerlijk zacht aan de voet.
LABAB72001,positief,"Zit lekker en zool is stevig, niet glad"
LABAB72001,positief,Heerlijk warm en compact.
LABAB72001,positief,Warme voeten
LABAB72001,positief,"zitten prima, goede anti-slip"
LABAB72001,positief,"warm, comfortabel"
LABAB72001,positief,"Uitermate comfortabel. Op het moment dat je ze aantrekt, voelen Je voeten al warm."
LABAB72001,positief,"Zit heerlijk, lekker warm, prettig dat de stof omhoog kan en goede anti slip onderkant."
LABAB72001,positief,Ze zitten super fijn en je glijdt er niet mee uit.
LABAB72001,positief,Flexibele zool en redelijk warm.
LABAB72001,neutraal,"Zitten lekker, warm en comfortabel. Je eigen (steun)zool past er ook in. Dat loopt nog beter."
LABAB72001,positief,"Heerlijk warm en zacht, niet klef en koud zoals soms met synthetische sloffen."
LABAB72001,positief,Heerlijk warm
LABAB72001,positief,Zitten lekker en gaan lang mee
LABAB72001,positief,Leuk design en kwalitatief goed
LABAB72001,positief,door de hoge boord geen koude enkels. Ook lekker warm aan de voeten
LABAB72001,positief,"Lekker warm, anti slip voor op de trap, ook een soort sok waardoor ermee op de bank kunt liggen."
LABAB72001,positief,lekker warm
LABAB72001,neutraal,Vorm en lengte
LABAB72001,positief,"Heel warm, comfortabel en makkelijk. Ik heb snel koude voeten, maar nu niet meer."
LABAB72001,positief,"heerlijk warm, snel en makkelijk aan te doen?.Gaan minstens 2 winters mee?."
LABAB72001,positief,"Lekker warm, goede antieslipzool, slijtvast, kan er mee buiten lopen in de tuin (kleine stukjes), stinken niet zelfs niet bij langdurig gebruik zonder te wassen"
LABAB72001,positief,Precies warm genoeg Fijne antislip
LABAB72001,positief,"lekker warm, anti slip, makkelijk draagbaar"
LABAB72001,positief,soepelheid van slof;  extra warmte door de lange sok eraan.
LABAB72001,positief,zit prima.  comfortabel.
LABAB72001,positief,Heerlijk warm en comfortabel
LABAB72001,positief,Super slof!! Heerlijk zit ie.
LABAB72001,positief,Warm
LABAB72001,negatief,Stroeve zool.
LABAB72001,positief,sluiten goed om de voet heerlijk warm goede zool
LABAB72001,positief,"Heerlijk warm, anti slip zool"
LABAB72001,positief,Het is een pantoffel die ook erg geschikt is voor mannen. En die je b.v. ook makkelijk mee kunt nemen voor in berghutten
LABAB72001,positief,zitten erg comfortabel en je hebt hele warme voeten
LABAB72001,positief,heerlijk warm redelijk elegant goede antisplipzool
LABAB72001,positief,Vrolijke kleur
LABAB72001,positief,super warm
LABAB72001,positief,Voortreffelijk warm maar niet zweterig
LABAB72001,positief,Warm en perfecte pasvorm
LABAB72001,positief,"Het is de ideale slof! Heerlijk warm aan de voeten, zonder heet te worden."
LABAB72001,positief,"Zit als een sok. Natuurlijke materialen, dus geen broeierig gevoel en uitstekend ademend vermogen.  Altijd lekker warm, maar niet te warm"
LABAB72001,positief,Fijn profiel onder de zool
LABAB72001,positief,Warm en comfortabel
LABAB72001,positief,"Zit heerlijk, sportief en een perfecte pasvorm. Een aanrader voor iemand die niet een standaard pantoffel wil dragen."
LABAB72001,positief,"Heerlijk warm na een korte tijd dragen, de pasvorm is prima en dankzij de anti slip glijd je niet uit"
LABAB72001,neutraal,"Materiaal, warmte, comfort"
LABAB72001,positief,warm
LABAB72001,positief,prima draagcomfort goed anti-slip
LABAB72001,positief,makkelijk en comfortabel in het dragen. Goede anti slip.
LABAB72001,positief,Heerlijk warm aan de voeten.  Kunt er goed op lopen.
LABAB72001,positief,Lekker warm en prettige zool (antislipnoppen)
LABAB72001,positief,"Warm door de wol. Zonder zool, dus alsof je lekker op je sokken loopt."
LABAB72001,positief,Heerlijk warm!
LABAB72001,positief,"Goede kwaliteit, mooie wol en antislip zool."
LABAB72001,positief,Zit prima en geeft me warme voeten.
LABAB72001,positief,lekker warm
LABAB72001,positief,Wat zijn uw favoriete aspecten? zit lekker als een sok
LABAB72001,positief,Lekker warm  Geen suffe pantoffel
